北京捷奥斯地质勘查有限公司,'9111010568046342XH,2008-09-26,科学研究和技术服务业,北京市,9,北京市朝阳区来广营北苑小街8号6号楼三层007,"['北京捷奥斯地质勘查有限公司成都分公司', '北京捷奥斯地质勘查有限公司南宁分公司', '北京捷奥斯地质勘查有限公司太原分公司', '北京捷奥斯地质勘查有限公司陕西分公司']"
北京软云物联科技有限公司,'91110106MA0069L67A,2016-06-15,科学研究和技术服务业,北京市,-,北京市丰台区汽车博物馆东路6号3号楼1单元11层1101-P74(园区),[]
北京发研工程技术有限公司,'911101057423343414,2002-08-20,科学研究和技术服务业,北京市,80,北京市朝阳区利泽中一路一号博雅国际中心A905,"['北京发研工程技术有限公司沈阳分公司', '北京发研工程技术有限公司大连分公司', '北京发研工程技术有限公司天津分公司']"
北京雅达润邦建筑材料有限公司,'911101120649190409,2013-03-26,批发和零售业,北京市,20,北京市通州区经济开发区东区科海大道226号,[]
北京水艺科技有限公司,'91110115318158385W,2014-10-29,科学研究和技术服务业,北京市,25,北京市大兴区旧宫镇旧桥路25号院10-810,[]
北京睿信世达信息技术有限公司,'91110101587739890P,2011-12-19,信息传输、软件和信息技术服务业,北京市,22,北京市东城区谢家胡同40号1267房间,[]
七曜星空(北京)科技有限公司,'91110108MA00BN114H,2017-02-07,科学研究和技术服务业,北京市,-,北京市海淀区上地信息产业基地三街1号楼-1层地下室A段460,[]
北京华成兴业科技有限公司,'91110116MA0092QX7W,2016-10-26,科学研究和技术服务业,北京市,-,北京市怀柔区庙城镇庙城村临300号401室,[]
北京中川纳德医疗设备有限公司,'911101050716891836,2013-06-27,批发和零售业,北京市,12,北京市朝阳区甜水园东里2号12幢1层108号,[]
北京安赛博技术有限公司,'91110112089627204H,2013-12-27,科学研究和技术服务业,北京市,11,北京市通州区中关村科技园区通州园光机电一体化产业基地政府路2号(A-3),[]
北京中科佰融科技有限公司,'911101065712104664,2011-03-30,科学研究和技术服务业,北京市,8,北京市丰台区新宫体育健身休闲园8号中福3号楼1129室,[]
北京京海宇通科技发展有限公司,'91110108743300784M,2002-10-29,科学研究和技术服务业,北京市,32,北京市海淀区苏州街72号院2号楼1002室,"['北京京海宇通科技发展有限公司丰台分公司', '北京京海宇通科技发展有限公司分公司']"
北京鞍信天硕工程技术有限公司,'91110106098524338L,2014-04-23,科学研究和技术服务业,北京市,39,北京市丰台区南四环西路188号七区一号楼三层(园区),['北京鞍信天硕工程技术有限公司昌平分公司']
北京宝盛科技有限公司,'911101073180232025,2014-10-17,科学研究和技术服务业,北京市,29,北京市石景山区实兴大街30号院3号楼2层A-0524房间,['北京宝盛科技有限公司海淀分公司']
汇金智融(北京)科技有限公司,'91110108MA002Y5C0B,2016-01-06,科学研究和技术服务业,北京市,1,北京市海淀区北清路68号院1号楼3层18、19室,[]
爱普拉斯(北京)科技有限责任公司,'911101083513127945,2015-08-03,科学研究和技术服务业,北京市,-,北京市海淀区东北旺西路8号院23号楼三层306-002,[]
北京西普阳光教育科技股份有限公司,'91110108779513466N,2005-08-26,科学研究和技术服务业,北京市,156,北京市海淀区中关村大街18号B座1层0001室,"['北京西普阳光教育科技股份有限公司河南分公司', '北京西普阳光教育科技股份有限公司西安分公司', '北京西普阳光教育科技股份有限公司南京分公司']"
北京珠江钢琴制造有限公司,'91110112694973412G,2009-09-24,制造业,北京市,89,北京市通州区经济开发区东区靓丽五街8号,[]
北京航星科技有限公司,'911101011012133471,1993-06-23,科学研究和技术服务业,北京市,116,北京市东城区和平里东街11号,[]
中农智控(北京)技术股份有限公司,'91110108MA006CY17G,2016-06-22,科学研究和技术服务业,北京市,3,北京市海淀区曙光花园中路11号03层301-A316、301-A317号,[]
北京华美讯通科技有限公司,'91110102306311661R,2014-05-15,科学研究和技术服务业,北京市,-,北京市海淀区黑泉路8号1幢康健宝盛广场D座四层4019,[]
北京元山汇通信息技术有限公司,'911101070828697455,2013-11-12,科学研究和技术服务业,北京市,17,北京市石景山区实兴大街30号院3号楼八层8109房间,[]
北京灏核鑫京科技有限公司,'91110109064869223M,2013-04-08,科学研究和技术服务业,北京市,3,北京市门头沟区石龙经济开发区永安路20号3号楼B1-5125室,[]
特鲁门(北京)科技有限公司,'91110228064889785K,2013-03-28,科学研究和技术服务业,北京市,-,北京市密云区经济开发区西统路8号西田各庄镇政府办公楼508室-268,['特鲁门(北京)科技有限公司秦皇岛分公司']
北京华瑞志诚能源科技有限公司,'91110114MA00275843,2015-11-25,科学研究和技术服务业,北京市,2,北京市昌平区科技园区超前路35号北京化工大学科技园综合楼327室,[]
北京华太鑫鼎金属材料有限公司,'911101085620872911,2010-09-25,制造业,北京市,12,北京市海淀区上庄镇东马坊村415号,[]
集孚恩尚(北京)科技有限公司,'91110108MA009TDU3T,2016-11-25,科学研究和技术服务业,北京市,2,北京市海淀区温泉镇山口路3号院1号楼3129室,[]
北京奋朗商贸有限公司,'91110106802241092C,2001-12-03,批发和零售业,北京市,198,北京市丰台区丰葆路23号二层201-09,"['北京奋朗商贸有限公司顺义区第一分公司', '北京奋朗商贸有限公司顺义区第二分公司', '北京奋朗商贸有限公司大兴区第一分公司', '北京奋朗商贸有限公司北京市丰台区第四分公司', '北京奋朗商贸有限公司北京市丰台区第三分公司', '北京奋朗商贸有限公司石景山区第一分公司', '北京奋朗商贸有限公司北京市朝阳区第四分公司', '北京奋朗商贸有限公司北京市海淀区第一分公司', '北京奋朗商贸有限公司北京市丰台区第二分公司', '北京奋朗商贸有限公司北京市丰台区第一分公司', '北京奋朗商贸有限公司北京市朝阳区第一分公司', '北京奋朗商贸有限公司北京市朝阳区第二分公司', '北京奋朗商贸有限公司北京市朝阳区第三分公司']"
北京佰宏卓越科技有限公司,'91110108397626721E,2014-06-13,科学研究和技术服务业,北京市,8,北京市海淀区上庄镇上庄路115号院一层071号,[]
北京德融恒通环境科技有限公司,'9111011456043144XF,2010-08-05,科学研究和技术服务业,北京市,9,北京市昌平区科技园区中兴路10号B215室,[]
北京贝能达技术有限公司,'91110108726370019T,2001-08-06,科学研究和技术服务业,北京市,179,北京市海淀区上地信息路甲28号科实大厦D座04B,"['北京贝能达技术有限公司重庆分公司', '北京贝能达技术有限公司分公司']"
北京乐康普惠科技发展有限公司,'91110108057341842J,2012-11-15,科学研究和技术服务业,北京市,10,北京市海淀区安宁庄西路9号院29号楼3层306室,[]
北京简易科技有限公司,'9111010505140091XL,2012-07-20,科学研究和技术服务业,北京市,19,北京市朝阳区酒仙桥东路9号院1号楼102(电子城科技园集中办公区212号),[]
道有道(北京)科技股份有限公司,'91110108663740536D,2007-06-12,科学研究和技术服务业,北京市,52,北京市海淀区宝盛南路1号院16号楼1层101室,"['道有道(北京)科技股份有限公司朝阳分公司', '道有道(北京)科技有限公司沈阳分公司', '道有道(北京)科技有限公司深圳分公司', '道有道(北京)科技有限公司成都分公司', '道有道(北京)科技有限公司南京分公司']"
北京李龚导航科技有限公司,'91110108MA003T7X7Q,2016-02-29,科学研究和技术服务业,北京市,7,北京市海淀区中关村南大街甲10号银海大厦南702,['北京李龚导航科技有限公司天津第一分公司']
神华国华(北京)电力研究院有限公司,'91110105700237287K,1999-11-24,科学研究和技术服务业,北京市,162,北京市朝阳区酒仙桥路12号电子城科技大厦906室,[]
北京力久科技有限公司,'91110106553130817X,2010-03-24,科学研究和技术服务业,北京市,26,北京市西城区平原里21号楼9层B1010,[]
北京优谱通用科技有限公司,'91110114MA008D0R7B,2016-09-18,科学研究和技术服务业,北京市,5,北京市昌平区沙河镇昌平路97号5幢525,[]
北京东方财蕴金融信息服务有限公司,'91110108078588801C,2013-09-04,金融业,北京市,61,北京市海淀区丹棱街1号院1号楼16层1601,[]
中电建建筑集团有限公司,'911100001011159077,1992-10-19,建筑业,北京市,1630,北京市西城区六铺炕南小街1号,"['中电建建筑集团有限公司布拖分公司', '中电建建筑集团有限公司佛山分公司', '中电建建筑集团有限公司汕头分公司', '中电建建筑集团有限公司门头沟分公司', '中电建建筑集团有限公司南京分公司', '中电建建筑集团有限公司西藏分公司', '中电建建筑集团有限公司广州分公司', '中电建建筑集团有限公司山东分公司', '中电建建筑集团有限公司赤峰分公司', '中电建建筑集团有限公司杭州分公司', '中电建建筑集团有限公司顺义分公司', '中电建建筑集团有限公司四川分公司', '中电建建筑集团有限公司安徽分公司', '中电建建筑集团有限公司湖北分公司', '中电建建筑集团有限公司上海分公司', '中电建建筑集团有限公司甘肃分公司', '中电建建筑集团有限公司河南分公司', '中电建建筑集团有限公司黑龙江分公司', '中电建建筑集团有限公司海南分公司', '中电建建筑集团有限公司即墨分公司', '中电建建筑集团有限公司珠海分公司', '中电建建筑集团有限公司湖南分公司', '中电建建筑集团有限公司江苏分公司', '中电建建筑集团有限公司深圳分公司', '中电建建筑集团有限公司重庆分公司', '中电建建筑集团有限公司昆明分公司', '中电建建筑集团有限公司福建分公司', '中电建建筑集团有限公司抚顺分公司', '中电建建筑集团有限公司广西南宁分公司', '中电建建筑集团有限公司宁夏分公司', '中电建建筑集团有限公司东莞分公司', '中电建建筑集团有限公司贵阳分公司', '中电建建筑集团有限公司物流分公司', '中电建建筑集团有限公司天津分公司', '中国水利水电第二工程局有限公司沈阳分公司', '中国水利水电第二工程局有限公司丹东分公司', '中国水利水电第二工程局有限公司青岛分公司', '中电建建筑集团有限公司北京大兴分公司', '中电建建筑集团有限公司贸易分公司', '中国水利水电第二工程局有限公司吉林市分公司', '中国水利水电第二工程局有限公司四川工程部', '中电建建筑集团有限公司北京惠南庄工程处', '中电建建筑集团有限公司北京六铺炕宾馆', '中电建建筑集团有限公司北京密云金属结构厂']"
北京新特电气有限公司,'91110302580850166X,2011-08-11,制造业,北京市,61,北京市北京经济技术开发区科创十四街99号33幢D栋二层2156号(集中办公区),['北京新特电气有限公司通州分公司']
中道恒通(北京)科技有限公司,'91110108098796421A,2014-04-28,批发和零售业,北京市,8,北京市海淀区北清路103号中科纳米产业化基地(一期)园区3号楼1层1-3,[]
北京量子伟业信息技术股份有限公司,'91110108748147969R,2003-03-10,信息传输、软件和信息技术服务业,北京市,124,北京市海淀区上地三街9号C座C1011室,"['北京量子伟业信息技术股份有限公司南京分公司', '北京量子伟业信息技术股份有限公司兰州分公司', '北京量子伟业信息技术股份有限公司济南分公司', '北京量子伟业信息技术股份有限公司湖南分公司', '北京量子伟业信息技术股份有限公司沈阳分公司', '北京量子伟业信息技术股份有限公司广州分公司', '北京量子伟业时代信息技术有限公司广州分公司', '北京量子伟业信息技术股份有限公司福建分公司', '北京量子伟业信息技术股份有限公司上海分公司']"
北京中闰电子有限公司,'91110108MA002D5A74,2015-12-09,批发和零售业,北京市,-,北京市海淀区复兴路甲23号十层1030,[]
北京双顺达信息技术股份有限公司,'91110108750131448M,2003-05-15,信息传输、软件和信息技术服务业,北京市,234,北京市海淀区北三环西路甲18号院4号楼6层603-25,"['北京双顺达信息技术有限公司杭州分公司', '北京双顺达信息技术股份有限公司武汉分公司', '北京双顺达信息技术有限公司广东分公司', '北京双顺达信息技术有限公司广西分公司', '北京双顺达信息技术股份有限公司杭州分公司']"
北京特普丽装饰装帧材料有限公司,'9111011172637647XB,2001-09-15,制造业,北京市,5747,北京市房山区周口店镇东山口村北,[]
北京诚行多赚网络科技有限公司,'91110112MA0085EG4H,2016-09-07,科学研究和技术服务业,北京市,-,北京市通州区宋庄镇邢各庄村南(北京金源伟业投资管理有限责任公司)9幢一层104号,[]
海峡德越(北京)科技有限公司,'911101145769329789,2011-06-03,科学研究和技术服务业,北京市,8,北京市昌平区科技园区超前路23号院B区1层101号,[]
北京易普拉格科技股份有限公司,'91110108762193929E,2004-04-23,科学研究和技术服务业,北京市,70,北京市海淀区西三旗昌临801号27号201,"['北京易普拉格科技股份有限公司河南分公司', '北京易普拉格科技股份有限公司南京分公司']"
中测新图(北京)遥感技术有限责任公司,'91110108771967252A,2005-03-01,科学研究和技术服务业,北京市,260,北京市海淀区北太平路16号29号楼1-2层,"['中测新图(北京)遥感技术有限责任公司广东分公司', '中测新图(北京)遥感技术有限责任公司广州分公司', '中测新图(北京)遥感技术有限责任公司四川分公司', '中测新图(北京)遥感技术有限责任公司宁夏分公司']"
全球能源互联网研究院有限公司,'91110114571219153C,2011-04-02,科学研究和技术服务业,北京市,500,北京市昌平区未来科技城滨河大道18号,['全球能源互联网研究院有限公司南京分公司']
北京派捷暖通环境工程技术有限公司,'91110108700195064M,1998-11-26,科学研究和技术服务业,北京市,25,北京市海淀区天秀路10号中国农大国际创业园2号楼2层2068,['北京派捷暖通环境工程技术有限公司水暖管材分公司']
北京中海创达科技有限公司,'91110108330249319J,2015-01-08,科学研究和技术服务业,北京市,-,北京市海淀区中关村南大街5号二区683号楼理工科技大厦0362室,[]
英德物联(北京)科技有限公司,'91110114MA00DJKJ2B,2017-04-11,科学研究和技术服务业,北京市,3,北京市昌平区科技园区超前路37号院16号楼2层B0121号,[]
维宁体育文化产业(北京)有限公司,'91110109697740112M,2009-11-16,文化、体育和娱乐业,北京市,18,北京市门头沟区桥东街21号110-30,[]
北京顺天泰科技发展有限公司,'911101178029466581,2001-04-13,科学研究和技术服务业,北京市,-,北京市平谷区峪口镇兴隆庄93号,[]
北京小唱科技有限公司,'9111010578098904X0,2005-09-21,科学研究和技术服务业,北京市,309,北京市朝阳区太阳宫中路12号楼18层1803内1803,"['北京巨鲸音乐网络技术有限责任公司长沙分公司', '北京巨鲸音乐网络技术有限责任公司沈阳分公司', '北京巨鲸音乐网络技术有限责任公司上海分公司', '北京巨鲸音乐网络技术有限责任公司西安分公司', '北京巨鲸音乐网络技术有限责任公司成都分公司']"
北京泰和盛创科技有限公司,'91110108687634092A,2009-03-31,科学研究和技术服务业,北京市,15,北京市海淀区永澄北路2号院1号楼C座四层413室,[]
北京金卫捷科技发展有限公司,'911101087002270112,1999-07-10,科学研究和技术服务业,北京市,35,北京市海淀区宝盛里芳清园8号楼2层商业04-21号,['北京金卫捷科技发展有限公司朝阳分公司']
北京万应科技有限公司,'91110106MA007AFLXF,2016-08-01,科学研究和技术服务业,北京市,-,北京市顺义区中关村科技园顺义园临空二路1号,[]
北京瑞索咨询股份有限公司,'911101110592975073,2012-11-30,租赁和商务服务业,北京市,37,北京市房山区良乡凯旋大街建设路18号—D1237,"['北京瑞索咨询股份有限公司上海分公司', '北京瑞索咨询股份有限公司房山分公司']"
北京行圆汽车信息技术有限公司,'91110108MA009QYB3C,2016-11-24,科学研究和技术服务业,北京市,14,北京市海淀区学院南路62号中关村资本大厦601室,[]
北京康桥诚品科技有限公司,'91110302MA00CA0T7K,2017-02-27,科学研究和技术服务业,北京市,5,北京市北京经济技术开发区康定街甲6号1幢1层105室,[]
北京中印厚成数码科技有限公司,'91110115762186761G,2004-04-28,科学研究和技术服务业,北京市,16,北京市大兴区兴华大街(二段)13号院3号楼7层707室,[]
中航视嘉(北京)技术有限公司,'911101080933616991,2014-03-11,科学研究和技术服务业,北京市,3,北京市海淀区闵庄路3号清华科技园玉泉慧谷12号楼B座309室,[]
北京数字时代科技有限公司,'9111010507415394X3,2013-07-23,科学研究和技术服务业,北京市,1,北京市朝阳区芍药居(煤炭印刷厂)1幢3层8313室,[]
中科华宝股份有限公司,'91110108358326822D,2015-09-16,租赁和商务服务业,北京市,2,北京市海淀区永泰庄北路9号永泰绿色生态园102号,"['北京中科华宝环境资源投资股份有限公司通山分公司', '北京中科华宝环境资源投资股份有限公司慈利分公司', '北京中科华宝环境资源投资股份有限公司永定分公司', '北京中科华宝环境资源投资股份有限公司安徽分公司', '北京中科华宝环境资源投资股份有限公司石门分公司', '北京中科华宝环境资源投资股份有限公司湖南分公司', '中科华宝股份有限公司宿州分公司', '中科华宝股份有限公司周至分公司', '中科华宝股份有限公司如皋分公司', '中科华宝股份有限公司吴江分公司', '中科华宝股份有限公司颍上分公司', '中科华宝股份有限公司东莞分公司', '中科华宝股份有限公司耒阳分公司']"
北京航宇天创科技发展有限公司,'91110108582566193U,2011-09-06,科学研究和技术服务业,北京市,14,北京市海淀区西三旗建材城中路10号院1号楼三层1320,[]
北京墨澜数字科技有限公司,'91110106MA007K3A08,2016-08-15,科学研究和技术服务业,北京市,-,北京市丰台区西马场南里二区1号楼底商14-1,[]
北京三更科技有限公司,'91110117MA008UXJ8C,2016-10-18,科学研究和技术服务业,北京市,6,北京市平谷区山东庄镇李辛庄中街43号,[]
北京市环智环保设备有限公司,'91110108740436408B,2002-07-10,制造业,北京市,7,北京市海淀区农大南路万树园小区东侧2号平房平2-13,[]
北京华准检测技术有限公司,'91110114306401229Y,2014-06-11,科学研究和技术服务业,北京市,29,北京市昌平区南邵镇双营西路88号院4号4层,['北京华准检测技术有限公司河南分公司']
北京时医康科技发展有限公司,'911101055620976334,2010-09-06,科学研究和技术服务业,北京市,40,北京市朝阳区芍药居(煤炭印刷厂)1幢3层8308室,[]
北京百诚兴科技有限公司,'91110116MA004CEU6G,2016-03-25,科学研究和技术服务业,北京市,-,北京市怀柔区北房镇幸福西街1号301室,[]
北京北大新世纪科技发展有限公司,'911101087002178923,1999-02-12,科学研究和技术服务业,北京市,2,北京市海淀区中关村北大街127-1号1层101-7室,"['北京北大新世纪科技发展有限公司传统文化发展中心', '北京北大新世纪科技发展有限公司教育文化交流分公司', '北京北大新世纪科技发展有限公司教育咨询中心', '北京北大新世纪科技发展有限公司技术培训中心', '北京北大新世纪科技发展有限公司教育科技中心', '北京北大新世纪科技发展有限公司新能源技术开发中心']"
北京文创思宇科技发展有限公司,'9111010266754118X7,2007-09-17,科学研究和技术服务业,北京市,26,北京市西城区万博苑7号楼711,[]
北京宇环通高科技有限公司,'91110106802220558G,2001-04-28,科学研究和技术服务业,北京市,-,北京市丰台区小屯路9号2号楼A座五层8530,[]
中航凯迪恩机场工程有限公司,'91110113344245917K,2015-06-01,建筑业,北京市,143,北京市顺义区临空经济核心区融慧园31-1,[]
北京中元易尚科技有限公司,'91110108676606635E,2008-06-16,科学研究和技术服务业,北京市,8,北京市石景山区鲁谷路74号中国瑞达大厦7层M709,[]
北京众达特汽车零部件有限公司,'91110116553128856G,2010-03-25,制造业,北京市,53,北京市怀柔区北房镇永昌街31号1幢,[]
北京通和实益电信科学技术研究所有限公司,'91110108746128510D,2003-01-03,科学研究和技术服务业,北京市,51,北京市海淀区学院路40号研七楼300-507号,['北京通和实益电信科学技术研究所有限公司成都分公司']
洲明蓝普科技(北京)有限公司,'91110114MA004NAT2P,2016-04-07,科学研究和技术服务业,北京市,5,北京市昌平区科技园区超前路23号院C区1层101号,[]
北京奂色科技有限公司,'91110106MA006F1J2N,2016-06-23,批发和零售业,北京市,-,北京市门头沟区莲石湖西路98号院101幢等6幢4号楼1层A192号(西山创客空间),[]
北京赛福阔利特科技有限公司,'91110108399108709K,2014-05-15,科学研究和技术服务业,北京市,20,北京市海淀区苏州街55号3层01-A398,[]
北京友联优创科技有限公司,'91110108348317586C,2015-06-26,科学研究和技术服务业,北京市,14,北京市海淀区上地信息产业基地开拓路1号B座1层1039,[]
华浩博达(北京)科技股份有限公司,'91110108761415956A,2004-04-20,科学研究和技术服务业,北京市,47,北京市海淀区知春路9号坤讯大厦十层1001室,[]
北京洁创环保科技有限公司,'91110112MA004A8A9X,2016-03-21,科学研究和技术服务业,北京市,7,北京市通州区兴贸一街12号院2号楼5层615,[]
中泰建工(北京)建筑工程有限公司,'911101147614149882,2004-04-19,建筑业,北京市,135,北京市昌平区科技园区东区产业基地何营路8号院2号楼1层,[]
北京优爱斯格兰特科技有限公司,'91110108752151055J,2003-07-08,科学研究和技术服务业,北京市,12,北京市海淀区吴家场路49号201室,[]
北京中路汇技术咨询有限公司,'91110105082886027E,2013-11-06,科学研究和技术服务业,北京市,30,北京市朝阳区北辰东路8号(汇欣大厦)1号楼5层B504,[]
北京战影科技有限公司,'91110108661579718K,2007-04-19,科学研究和技术服务业,北京市,20,北京市海淀区信息路15号5层501,[]
北京移数通电讯有限公司,'91110108802085923Y,2001-04-19,信息传输、软件和信息技术服务业,北京市,25,北京市海淀区安宁庄西三条9号1幢7层3单元717,"['北京移数通电讯有限公司上海分公司', '北京移数通电讯有限公司杭州第二分公司', '北京移数通电讯有限公司苏州金阊分公司', '北京移数通电讯有限公司无锡锡山分公司', '北京移数通电讯有限公司合肥办事处', '北京移数通电讯有限公司青岛办事处', '北京移数通电讯有限公司无锡分公司', '北京移数通电讯有限公司苏州星海分公司', '北京移数通电讯有限公司江西分公司', '北京移数通电讯有限公司武汉分公司', '北京移数通电讯有限公司辽宁分公司', '北京移数通电讯有限公司吉林省分公司', '北京移数通电讯有限公司天津分公司', '北京移数通电讯有限公司河北分公司', '北京移数通电讯有限公司上海分公司', '北京移数通电讯有限公司重庆分公司', '北京移数通电讯有限公司长沙分公司', '北京移数通电讯有限公司黑龙江分公司', '北京移数通电讯有限公司杭州分公司', '北京移数通电讯有限公司广东分公司', '北京移数通电讯有限公司山西分公司', '北京移数通电讯有限公司江苏分公司', '北京移数通电讯有限公司江苏分公司', '北京移数通电讯有限公司福州分公司', '北京移数通电讯有限公司广西分公司', '北京移数通电讯有限公司山东分公司', '北京移数通电讯有限公司苏州分公司', '北京移数通电讯有限公司成都分公司', '北京移数通电讯有限公司宁波分公司']"
北京图安世纪科技股份有限公司,'911101086615677848,2007-04-23,科学研究和技术服务业,北京市,58,北京市海淀区学清路8号(科技财富中心)A座3层A318,['北京图安世纪科技股份有限公司石家庄分公司']
北京力控华康科技有限公司,'91110108697711602J,2009-11-25,科学研究和技术服务业,北京市,40,北京市海淀区天秀路10号中国农大国际创业园1号楼621、623、625、627,[]
北京尧创信息技术有限公司,'91110116339740243K,2015-04-22,科学研究和技术服务业,北京市,-,北京市怀柔区怀北镇怀北路308号,[]
北京信德昌科技有限公司,'91110115582545085Q,2011-09-09,科学研究和技术服务业,北京市,20,北京市大兴区金星西路5号及5号院3号楼16层2单元1901、1902,[]
北京市市政工程设计研究总院有限公司,'911100000828542792,1987-12-02,科学研究和技术服务业,北京市,1023,北京市海淀区西直门北大街32号3号楼,"['北京市市政工程设计研究总院有限公司华东分院', '北京市市政工程设计研究总院有限公司内蒙古分院', '北京市市政工程设计研究总院有限公司西南分院', '北京市市政工程设计研究总院有限公司江苏分院', '北京市市政工程设计研究总院有限公司新疆分院', '北京市市政工程设计研究总院有限公司广东分院', '北京市市政工程设计研究总院有限公司海口分院', '北京市市政工程设计研究总院有限公司贵州分院', '北京市市政工程设计研究总院有限公司粤西分院', '北京市市政工程设计研究总院有限公司成都分院', '北京市市政工程设计研究总院有限公司怀柔分院', '北京市市政工程设计研究总院有限公司广西分院', '北京市市政工程设计研究总院有限公司《特种结构》编辑部', '北京市市政工程设计研究总院有限公司东莞分院', '北京市市政工程设计研究总院有限公司厦门分院', '北京市市政工程设计研究总院有限公司昆明分院', '北京市市政工程设计研究总院有限公司佛山分院', '北京市市政工程设计研究总院有限公司北海分院']"
北京水木天蓬医疗技术有限公司,'9111010855859571X5,2010-06-28,科学研究和技术服务业,北京市,6,北京市海淀区中关村南大街6号10层1001,[]
北京中电拓方科技股份有限公司,'91110106799029217N,2007-02-16,科学研究和技术服务业,北京市,71,北京市丰台区丰体北路5号506室,[]
北京奥尔云联科技有限公司,'91110116MA005BUH4A,2016-05-10,科学研究和技术服务业,北京市,-,北京市怀柔区开放路113号南四层409室,[]
北京快乐茄信息技术有限公司,'91110108329609057G,2015-04-29,信息传输、软件和信息技术服务业,北京市,140,北京市海淀区东北旺西路8号院23号楼5层503室,['北京快乐茄信息技术有限公司上海分公司']
北京国都信业科技有限公司,'91110108600481987U,1995-02-13,科学研究和技术服务业,北京市,70,北京市海淀区西四环北路158号慧科大厦东区三层A室,"['北京国都信业科技有限公司南昌分公司', '北京国都信业科技有限公司四川分公司', '北京国都信业科技有限公司南京分公司', '北京国都信业科技有限公司沈阳分公司', '北京国都信业科技有限公司云南分公司', '北京国都信业科技有限公司河南分公司']"
北京数巨互动创新技术有限公司,'91110108774077191Q,2005-04-21,科学研究和技术服务业,北京市,10,北京市海淀区恩济花园13号楼一层北京天泰吉宾馆929房间,"['北京智通联合科技有限公司长春分公司', '北京华影时代网络科技有限公司重庆分公司', '北京数巨互动创新技术有限公司西安分公司', '北京华影时代网络科技有限公司武汉分公司', '北京智通联合科技有限公司南京分公司']"
普迈德(北京)科技有限公司,'91110114078587382R,2013-08-29,科学研究和技术服务业,北京市,65,北京市昌平区马池口镇昌流路738号8#楼三层C区,[]
北京丽日耀华科技有限公司,'91110116MA005BT41X,2016-05-10,科学研究和技术服务业,北京市,-,北京市怀柔区开放路113号南四层409室,[]
北京香哈网络股份有限公司,'91110108585871978L,2011-11-04,信息传输、软件和信息技术服务业,北京市,632,北京市海淀区西小口路66号16幢406室,[]
北京飞燕石化环保科技发展有限公司,'911103047002209792,1999-04-27,科学研究和技术服务业,北京市,58,北京市房山区燕山燕房路22号,['北京飞燕石化环保科技发展有限公司环境监测中心']
北京世维通科技股份有限公司,'91110108MA008HB66A,2016-09-28,科学研究和技术服务业,北京市,104,北京市海淀区翠微路甲10号1幢3层307,['北京世维通科技股份有限公司三河分公司']
北京雷恒科技有限公司,'911101067642166372,2004-07-01,科学研究和技术服务业,北京市,29,北京市丰台区南四环西路186号四区3号楼8M层05-10单元(园区),"['北京雷恒科技有限公司河北分公司', '北京雷恒科技有限公司控制设备分公司']"
北京友缘在线网络科技股份有限公司,'911102286774307153,2008-06-24,信息传输、软件和信息技术服务业,北京市,345,北京市密云区经济开发区西统路8号西田各庄镇政府办公楼508室-83,['北京友缘在线网络科技股份有限公司北京市朝阳分公司']
北京如信通科技有限公司,'91110108752164868P,2003-07-07,科学研究和技术服务业,北京市,16,北京市海淀区温泉北京分析仪器厂家属宿舍14号楼2门7号,[]
北京鸿盛天启科技有限公司,'91110111802356711E,2001-03-28,科学研究和技术服务业,北京市,54,北京市房山区辰光东路16号院16号楼3层304,"['北京鸿盛天启科技有限公司青县分公司', '北京鸿盛天启科技有限公司采暖设备分公司']"
中国检验检疫科学研究院综合检测中心,'12100000717826555W,-,-,-,-,北京市朝阳区高碑店北路甲3号1号楼1201室,[]
北京九州大地生物技术集团股份有限公司,'911101087187892157,2000-03-15,科学研究和技术服务业,北京市,122,北京市海淀区上地信息路1号2号楼1901室,"['北京九州大地生物技术集团股份有限公司研发中心', '北京九州大地生物技术集团股份有限公司丰台分公司', '北京九州大地生物技术集团股份有限公司大兴分公司']"
北京无线电计量测试研究所,'-,-,-,-,-,-,[]
北京华羽萱科技有限公司,'91110105562128612J,2010-09-06,科学研究和技术服务业,北京市,5,北京市通州区嘉创路5号1号楼5层608,[]
北京东舟技术股份有限公司,'91110108573196637F,2011-04-21,信息传输、软件和信息技术服务业,北京市,36,北京市海淀区上地信息路7号2层18-2-2002号,['北京东舟技术股份有限公司深圳分公司']
北京云梦网络科技有限公司,'911101080672773892,2013-04-27,科学研究和技术服务业,北京市,72,北京市海淀区知春路51号慎昌大厦5420室,"['北京云梦网络科技有限公司河北分公司', '北京云梦网络科技有限公司上海分公司', '北京云梦网络科技有限公司深圳分公司', '北京云梦网络科技有限公司宁波分公司', '北京云梦网络科技有限公司长沙分公司']"
江河机电装备工程有限公司,'91110106100024587C,1996-12-27,制造业,北京市,88,北京市丰台区海鹰路1号院7号楼10层1001室(园区),"['江河机电装备工程有限公司湖南分公司', '江河机电装备工程有限公司郑州分公司', '杭州江河机电装备工程有限公司', '北京江河机电装备工程有限公司']"
北京来特威数码科技有限公司,'91110108802067792N,2001-03-26,科学研究和技术服务业,北京市,28,北京市海淀区上地三街9号嘉华大厦B座1012室,"['北京来特威数码科技有限公司研发中心', '北京来特威数码科技有限公司西安分公司']"
